origin,id,txt,Ext1,Ext2,Ext3
reference0,24,GMA New Media is a company in the mass media industry whose headquarters are located in the GMA Network Center.,"| id | sbj             | pred      | obj_d  | obj_i | sig   | adv/cl/comp/sent               |
|----|-----------------|-----------|--------|-------|-------|--------------------------------|
| #0 | GMA New Media   | is        | a company | -     | in    | the mass media industry        |
| #1 | GMA New Media   | has       | headquarters | -   | -     | #2                            |
| #2 | headquarters    | are located | -      | in    | the GMA Network Center           |","| id | sbj            | pred        | obj_d | obj_i | sig   | adv/cl/comp/sent                  |
|----|----------------|-------------|-------|-------|-------|-----------------------------------|
| #0 | GMA New Media  | is          | a company | -     | in    | the mass media industry           |
| #1 | GMA New Media  | has         | headquarters | -   | -     | located in the GMA Network Center |","| id | sbj              | pred           | obj_d  | obj_i | sig  | adv/cl/comp/sent                    |
|----|------------------|----------------|--------|-------|------|-------------------------------------|
| #0 | GMA New Media    | is             | a company | -     | in   | the mass media industry             |
| #1 | GMA New Media    | has headquarters | -      | -     | in   | the GMA Network Center              |
| #2 | the headquarters | are located    | -      | in    | the GMA Network Center | -               |"
reference0,25,"Death on a Factory Farm is a film broadcasted by HBO, formerly known as The Green Channel.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Death on a Factory Farm | is | a film | - | - | - |
| #1 | Death on a Factory Farm | was broadcasted | - | by HBO | - | - |
| #2 | HBO | was formerly known as | The Green Channel | - | - | - |
| #3 | Death on a Factory Farm | was known as | The Green Channel | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Death on a Factory Farm | is | a film | - | - | - |
| #1 | Death on a Factory Farm | was broadcasted by | HBO | - | - | - |
| #2 | HBO | was formerly known as | The Green Channel | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Death on a Factory Farm | is | a film | - | - | - |
| #1 | Death on a Factory Farm | was broadcasted | - | by HBO | - | - |
| #2 | HBO | was formerly known as | The Green Channel | - | - | - |"
reference0,26,"""English Without Tears"" was produced and written by Anatole de Grunwald. The editor for the film was Alan Jaggs.","# Output
| id | sbj                  | pred      | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|-----------|----------------------|-------|-----|------------------|
| #0 | ""English Without Tears"" | was produced | -                    | by Anatole de Grunwald | -   | -                |
| #1 | ""English Without Tears"" | was written  | -                    | by Anatole de Grunwald | -   | -                |
| #2 | The editor            | was        | Alan Jaggs           | for the film | -   | -                |","# Output
| id | sbj                  | pred      | obj_d  | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|-----------|--------|-------|-----|------------------|
| #0 | ""English Without Tears"" | was produced | -      | by Anatole de Grunwald | -   | -                |
| #1 | ""English Without Tears"" | was written  | -      | by Anatole de Grunwald | -   | -                |
| #2 | The editor           | was        | Alan Jaggs | for the film | -   | -                |","# Output
| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | ""English Without Tears"" | was produced | - | by Anatole de Grunwald | - | - |
| #1 | ""English Without Tears"" | was written | - | by Anatole de Grunwald | - | - |
| #2 | The editor for the film | was | Alan Jaggs | - | - | - |"
reference0,27,Aaron Turner was born in Massachusetts and is a post metal musician who plays electric guitar and played with the band Twilight.,"| id | sbj          | pred        | obj_d            | obj_i | sig | adv/cl/comp/sent        |
|----|--------------|-------------|------------------|-------|-----|-------------------------|
| #0 | Aaron Turner | was born     | -                | in    | -   | Massachusetts           |
| #1 | Aaron Turner | is           | a post metal musician | -   | -   | -                       |
| #2 | Aaron Turner | plays        | electric guitar  | -     | -   | -                       |
| #3 | Aaron Turner | played       | with the band Twilight | - | -   | -                       |","| id | sbj          | pred        | obj_d            | obj_i | sig | adv/cl/comp/sent     |
|----|--------------|-------------|------------------|-------|-----|----------------------|
| #0 | Aaron Turner | was born    | -                | in Massachusetts | -   | -                    |
| #1 | Aaron Turner | is          | a post metal musician | -   | -   | -                    |
| #2 | Aaron Turner | plays       | electric guitar  | -     | -   | -                    |
| #3 | Aaron Turner | played      | with the band Twilight | -   | -   | -                    |","| id | sbj          | pred        | obj_d             | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------------|-------------------|-------|-----|------------------|
| #0 | Aaron Turner | was born    | -                 | in Massachusetts | -   | -                |
| #1 | Aaron Turner | is          | a post metal musician | -   | -   | -                |
| #2 | Aaron Turner | plays       | electric guitar   | -     | -   | -                |
| #3 | Aaron Turner | played      | -                 | with the band Twilight | - | -                |"
reference0,28,"The University of Burgundy has 16,800 undergraduate students.","| id | sbj                    | pred       | obj_d                    | obj_i | sig | adv/cl/comp/sent |
|----|------------------------|------------|--------------------------|-------|-----|------------------|
| #0 | The University of Burgundy | has       | 16,800 undergraduate students | -     | -   | -                |","| id | sbj                    | pred        | obj_d                     | obj_i | sig | adv/cl/comp/sent |
|----|------------------------|-------------|---------------------------|-------|-----|-----------------|
| #0 | The University of Burgundy | has         | 16,800 undergraduate students | -     | -   | -               |","| id | sbj                 | pred      | obj_d                        | obj_i | sig | adv/cl/comp/sent |
|----|---------------------|-----------|------------------------------|-------|-----|-----------------|
| #0 | The University of Burgundy | has       | 16,800 undergraduate students | -     | -   | -               |"
reference0,29,Estádio Municipal Coaracy da Mata Fonseca is a sports ground which is based in Arapiraca and used by the team Agremiação Sportiva Arapiraquense. Agremiação Sportiva Arapiraquense played in the 2015 season of the Brazil based Campeonato Brasileiro Série C league. Vila Nova Futebol Clube have been previous champions of the Campeonato Brasileiro Série C league.,"# Output
| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Estádio Municipal Coaracy da Mata Fonseca | is | a sports ground | - | - | - |
| #1 | Estádio Municipal Coaracy da Mata Fonseca | is based | - | in Arapiraca | - | - |
| #2 | Estádio Municipal Coaracy da Mata Fonseca | is used | - | by Agremiação Sportiva Arapiraquense | - | - |
| #3 | Agremiação Sportiva Arapiraquense | played | - | in the 2015 season of the Brazil based Campeonato Brasileiro Série C league | - | - |
| #4 | Vila Nova Futebol Clube | have been | previous champions | of the Campeonato Brasileiro Série C league | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Estádio Municipal Coaracy da Mata Fonseca | is | a sports ground | - | - | - |
| #1 | Estádio Municipal Coaracy da Mata Fonseca | is based | - | in Arapiraca | - | - |
| #2 | Estádio Municipal Coaracy da Mata Fonseca | is used | - | by the team Agremiação Sportiva Arapiraquense | - | - |
| #3 | Agremiação Sportiva Arapiraquense | played | - | in the 2015 season of the Brazil based Campeonato Brasileiro Série C league | - | - |
| #4 | Vila Nova Futebol Clube | have been | previous champions | of the Campeonato Brasileiro Série C league | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Estádio Municipal Coaracy da Mata Fonseca | is | a sports ground | - | - | - |
| #1 | Estádio Municipal Coaracy da Mata Fonseca | is based | - | in Arapiraca | - | - |
| #2 | Estádio Municipal Coaracy da Mata Fonseca | is used | - | by the team Agremiação Sportiva Arapiraquense | - | - |
| #3 | Agremiação Sportiva Arapiraquense | played | - | in the 2015 season of the Brazil based Campeonato Brasileiro Série C league | - | - |
| #4 | Vila Nova Futebol Clube | have been | previous champions | of the Campeonato Brasileiro Série C league | - | - |"
reference0,30,"The film Super Capers, distributed by Lionsgate and starring Justin Whalin, grossed $30,955.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The film Super Capers | was distributed | - | by Lionsgate | - | - |
| #1 | The film Super Capers | starred | Justin Whalin | - | - | - |
| #2 | The film Super Capers | grossed | $30,955 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The film Super Capers | was distributed | - | by Lionsgate | - | - |
| #1 | The film Super Capers | starred | Justin Whalin | - | - | - |
| #2 | The film Super Capers | grossed | $30,955 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The film Super Capers | was distributed | - | by Lionsgate | - | - |
| #1 | The film Super Capers | starred | Justin Whalin | - | - | - |
| #2 | The film Super Capers | grossed | $30,955 | - | - | - |"
reference0,31,"Ciudad Ayala city, led by Juan Nolasco, has a population density of 1604.0.","# Output
| id | sbj            | pred        | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|----------------|-------------|-------|-------|-----|------------------|
| #0 | Ciudad Ayala city | is led by   | Juan Nolasco | -   | -   | -                |
| #1 | Ciudad Ayala city | has         | a population density of 1604.0 | -   | -   | -                |","| id | sbj            | pred               | obj_d                  | obj_i | sig | adv/cl/comp/sent |
|----|----------------|--------------------|------------------------|-------|-----|------------------|
| #0 | Ciudad Ayala city | is led by         | Juan Nolasco           |       |     |                  |
| #1 | Ciudad Ayala city | has a population density | 1604.0               |       |     |                  |","| id | sbj          | pred          | obj_d               | obj_i | sig | adv/cl/comp/sent |
|----|--------------|---------------|---------------------|-------|-----|-----------------|
| #0 | Ciudad Ayala | is led by     | Juan Nolasco        | -     | -   | -               |
| #1 | Ciudad Ayala | has           | a population density | -     | of  | 1604.0          |"
reference0,32,"Lady Anne Monson’s nationality is English but currently resides in India, whose total area is 3,287,590 km^2. One of the leaders of India is Chief Justice.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Lady Anne Monson | is | - | - | - | English |
| #1 | Lady Anne Monson | resides | - | in India | currently |
| #2 | India | has total area | 3,287,590 km^2 | - | - | - |
| #3 | India | has leader | Chief Justice | - | - | - |","| id | sbj                | pred           | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|----------------|------------|-------|-----|------------------|
| #0 | Lady Anne Monson  | is             | English    | -     | -   | -                |
| #1 | Lady Anne Monson  | currently resides | -      | in India | - | -                |
| #2 | India             | has total area | 3,287,590 km^2 | -   | -   | -                |
| #3 | India             | has leader     | Chief Justice | -   | -   | -                |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Lady Anne Monson | is | English | - | but | #1 |
| #1 | Lady Anne Monson | resides | - | in India | - | - |
| #2 | India | has total area | 3,287,590 km^2 | - | - | - |
| #3 | India | has leader | Chief Justice | - | - | - |"
reference0,33,The Train song Mermaid is followed by the John Lennon song Imagine.,"| id | sbj | pred | is followed by | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | The Train song Mermaid | is followed by | the John Lennon song Imagine | - | - | - | - |","| id | sbj | pred | is followed by | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|----------------|-------|-------|-----|-----------------|
| #0 | The Train song Mermaid | is followed by | the John Lennon song Imagine | - | - | - | - |","| id | sbj | pred | is followed by | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|----------------|-------|-------|-----|-----------------|
| #0 | The Train song Mermaid | is followed by | the John Lennon song Imagine | - | - | - | - |"
reference0,34,"Nurhan Atasoy's date of birth is January 1, 1934.","| id | sbj           | pred     | obj_d        | obj_i | sig | adv/cl/comp/sent |
|----|---------------|----------|--------------|-------|-----|------------------|
| #0 | Nurhan Atasoy | was born | -            | on    | -   | January 1, 1934  |","| id | sbj           | pred          | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|---------------|---------------|-------|-------|-----|------------------|
| #0 | Nurhan Atasoy | was born on   | -     | -     | -   | January 1, 1934  |","| id | sbj          | pred        | obj_d         | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------------|---------------|-------|-----|------------------|
| #0 | Nurhan Atasoy | was born on | January 1, 1934 | -     | -   | -                |"
reference0,35,"Nie Haisheng, born in Zaoyang took part in the Shenzhou 6 mission was part of the mission Shenzhou 10.","| id | sbj         | pred        | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-------------|-------|-------|-----|------------------|
| #0 | Nie Haisheng | was born     | -     | in Zaoyang | -   | -                |
| #1 | Nie Haisheng | took part    | -     | in the Shenzhou 6 mission | -   | -                |
| #2 | Nie Haisheng | was part     | -     | of the mission Shenzhou 10 | -   | -                |","| id | sbj         | pred        | obj_d        | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-------------|--------------|-------|-----|------------------|
| #0 | Nie Haisheng | was born     | -            | in Zaoyang | -   | -                |
| #1 | Nie Haisheng | took part    | in the Shenzhou 6 mission | - | -   | -                |
| #2 | Nie Haisheng | was part     | of the mission Shenzhou 10 | - | -   | -                |","| id | sbj         | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|------------|-------|-------|-----|------------------|
| #0 | Nie Haisheng | was born   | -     | in Zaoyang | -   | -                |
| #1 | Nie Haisheng | took part  | -     | in the Shenzhou 6 mission | -   | -                |
| #2 | Nie Haisheng | was part   | -     | of the mission Shenzhou 10 | -   | -                |"
reference0,36,"To the northeast of Frederick County, Maryland is Adams County, Pennsylvania, the location of the 11th Mississippi Infantry Monument. The monument is a Contributing Property.","# Output
| id | sbj | pred | is located | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | Adams County, Pennsylvania | is located | - | to the northeast of Frederick County, Maryland | - | - | - |
| #1 | the 11th Mississippi Infantry Monument | is located | - | in Adams County, Pennsylvania | - | - | - |
| #2 | the monument | is a | Contributing Property | - | - | - | - |","# Output
| id | sbj | pred | is located | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | Adams County, Pennsylvania | is located | - | to the northeast of Frederick County, Maryland | - | - | - |
| #1 | the 11th Mississippi Infantry Monument | is located | - | in Adams County, Pennsylvania | - | - | - |
| #2 | the monument | is a | Contributing Property | - | - | - | - |","# Output
| id | sbj | pred | is located | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | Adams County, Pennsylvania | is located | - | to the northeast of Frederick County, Maryland | - | - | - |
| #1 | the 11th Mississippi Infantry Monument | is located | - | in Adams County, Pennsylvania | - | - | - |
| #2 | the 11th Mississippi Infantry Monument | is | a Contributing Property | - | - | - | - |"
reference0,37,The album Expect a miracle is of the easy instrumental Listening music genre.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | The album Expect a miracle | is of | the easy instrumental Listening music genre | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The album Expect a miracle | is of | the easy instrumental Listening music genre | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | The album Expect a miracle | is of | the easy instrumental Listening music genre | - | - | - |"
reference0,38,"Nurhan Atasoy is a resident of Istanbul, Turkey. Istanbul is in the Eastern European Summer Time zone.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Nurhan Atasoy | is a resident of | Istanbul, Turkey | - | - | - |
| #1 | Istanbul | is in | the Eastern European Summer Time zone | - | - | - |","| id | sbj            | pred        | obj_d | obj_i | sig | adv/cl/comp/sent        |
|----|----------------|-------------|-------|-------|-----|-------------------------|
| #0 | Nurhan Atasoy  | is resident | -     | of Istanbul, Turkey | -   | -                       |
| #1 | Istanbul       | is in       | the Eastern European Summer Time zone | - | -   | -                       |
| #2 | Istanbul       | is part of  | Turkey | -    | -   | -                       |","| id | sbj             | pred       | obj_d | obj_i | sig | adv/cl/comp/sent       |
|----|-----------------|------------|-------|-------|-----|------------------------|
| #0 | Nurhan Atasoy  | is a resident | -     | in Istanbul, Turkey | -   | -                      |
| #1 | Istanbul, Turkey | is in      | the Eastern European Summer Time zone | -   | -   | -                      |"
reference0,39,"Bootleg Series Volume 1: The Quine Tapes was released by Universal Music Group, a record label run by key person Lucian Grainge. Polydor Records recorded Bootleg Series Volume 1: The Quine Tapes.","# Output
| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bootleg Series Volume 1: The Quine Tapes | was released | - | by Universal Music Group | - | - |
| #1 | Universal Music Group | is run | - | by Lucian Grainge | - | - |
| #2 | Polydor Records | recorded | Bootleg Series Volume 1: The Quine Tapes | - | - | - |","# Output
| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Universal Music Group | released | Bootleg Series Volume 1: The Quine Tapes | - | - | - |
| #1 | Universal Music Group | is run by | Lucian Grainge | - | - | - |
| #2 | Polydor Records | recorded | Bootleg Series Volume 1: The Quine Tapes | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bootleg Series Volume 1: The Quine Tapes | was released | - | by Universal Music Group | - | - |
| #1 | Universal Music Group | is run | - | by Lucian Grainge | - | - |
| #2 | Polydor Records | recorded | Bootleg Series Volume 1: The Quine Tapes | - | - | - |"
reference0,40,"The band Train followed up ""This'll be my year"" with a 3 minutes, 16 seconds long pop rock song, entitled ""Mermaid."" Mermaid, which is also considered an example of the reggae genre of music, was written by songwriter, Espen Lind and released on December, 27, 2012.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The band Train | followed up | ""This'll be my year"" | with a 3 minutes, 16 seconds long pop rock song, entitled ""Mermaid"" | - | - |
| #1 | ""Mermaid"" | is | a 3 minutes, 16 seconds long pop rock song | - | - | - |
| #2 | ""Mermaid"" | is considered | an example of the reggae genre of music | - | - | - |
| #3 | Espen Lind | wrote | ""Mermaid"" | - | - | - |
| #4 | ""Mermaid"" | was released | - | on | December, 27, 2012 |","# Output
| id | sbj  | pred     | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|------|----------|------------|-------|-----|------------------|
| #0 | Train | followed up | ""This'll be my year"" | with a 3 minutes, 16 seconds long pop rock song, entitled ""Mermaid"" | - | - |
| #1 | ""Mermaid"" | is | a 3 minutes, 16 seconds long pop rock song | - | - | - |
| #2 | ""Mermaid"" | is also considered | an example of the reggae genre of music | - | - | - |
| #3 | ""Mermaid"" | was written | by songwriter, Espen Lind | - | - | - |
| #4 | ""Mermaid"" | was released | on | December, 27, 2012 | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The band Train | followed up | ""This'll be my year"" | with a 3 minutes, 16 seconds long pop rock song, entitled ""Mermaid"" | - | - |
| #1 | The song ""Mermaid"" | is | - | also considered an example of the reggae genre of music | - | - |
| #2 | songwriter, Espen Lind | wrote | the song ""Mermaid"" | - | - | - |
| #3 | the song ""Mermaid"" | was released | - | on | December, 27, 2012 |"
reference0,41,"Mermaid,performed by Train, is on the Sony Music Entertainment label;however,John Lennon also released Imagine which was followed by Happy Xmas (War is Over) on the same record label.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | Mermaid | is performed by | Train | - | - | - |
| #1 | Mermaid | is on | the Sony Music Entertainment label | - | - | - |
| #2 | John Lennon | released | Imagine | - | however | - |
| #3 | John Lennon | released | Happy Xmas (War is Over) | - | which was followed by | Imagine |
| #4 | Happy Xmas (War is Over) | is on | the same record label | - | - | - |
| #5 | Imagine | is on | the same record label | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Mermaid | is performed by | Train | - | - | - |
| #1 | Mermaid | is on | the Sony Music Entertainment label | - | - | - |
| #2 | John Lennon | released | Imagine | - | however | - |
| #3 | John Lennon | released | Happy Xmas (War is Over) | - | which was followed by | Imagine |
| #4 | Happy Xmas (War is Over) | is on | the same record label | - | - | - |
| #5 | Imagine | is on | the same record label | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | Mermaid | is performed by | Train | - | - | - |
| #1 | Mermaid | is on | the Sony Music Entertainment label | - | - | - |
| #2 | John Lennon | released | Imagine | - | however | - |
| #3 | John Lennon | released | Happy Xmas (War is Over) | - | which was followed by | Imagine |
| #4 | Happy Xmas (War is Over) | is on | the same record label | - | - | - |
| #5 | Imagine | is on | the same record label | - | - | - |"
reference0,42,Bionico is a dessert found in Mexico where peso is the currency. Cookie is also a dessert.,"| id | sbj     | pred          | obj_d    | obj_i | sig  | adv/cl/comp/sent      |
|----|---------|---------------|----------|-------|------|-----------------------|
| #0 | Bionico | is            | a dessert | -     | -    | -                     |
| #1 | Bionico | is found      | -         | in Mexico | where | peso is the currency |
| #2 | Cookie  | is            | a dessert | -     | -    | -                     |
| #3 | peso    | is            | the currency | -   | in   | Mexico               |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Bionico | is | a dessert | - | - | - |
| #1 | Bionico | is found | - | in Mexico | where | peso is the currency |
| #2 | Cookie | is | a dessert | - | - | - |
| #3 | peso | is | the currency | - | in | Mexico |","| id | sbj    | pred       | obj_d    | obj_i | sig  | adv/cl/comp/sent        |
|----|--------|------------|----------|-------|------|-------------------------|
| #0 | Bionico | is         | a dessert | -     | in   | Mexico                  |
| #1 | Mexico  | has        | peso     | as    | the  | currency                |
| #2 | Cookie  | is also    | a dessert | -     | -    | -                       |"
reference0,43,"Jamie Lawrence is the music composer of the 83 minute 'Death on a Factory Farm' film, directed by Sarah Teale.","| id | sbj           | pred             | obj_d                         | obj_i | sig | adv/cl/comp/sent |
|----|---------------|------------------|-------------------------------|-------|-----|------------------|
| #0 | Jamie Lawrence | is the music composer | -                             | of the 83 minute 'Death on a Factory Farm' film | -   | -                |
| #1 | the 83 minute 'Death on a Factory Farm' film | is directed | -          | by Sarah Teale   | -   | -                |","| id | sbj           | pred         | obj_d                    | obj_i | sig | adv/cl/comp/sent |
|----|---------------|--------------|--------------------------|-------|-----|-----------------|
| #0 | Jamie Lawrence | is           | the music composer       | of the 83 minute 'Death on a Factory Farm' film | -   | -               |
| #1 | the 83 minute 'Death on a Factory Farm' film | is directed | - | by Sarah Teale | -   | -               |","| id | sbj           | pred          | obj_d                         | obj_i | sig | adv/cl/comp/sent |
|----|---------------|---------------|-------------------------------|-------|-----|------------------|
| #0 | Jamie Lawrence | is            | the music composer            | of the 83 minute 'Death on a Factory Farm' film | -   | -                |
| #1 | the 83 minute 'Death on a Factory Farm' film | is directed by | Sarah Teale                  | -     | -   | -                |"
reference0,44,"Olga Bondareva, who was born on April 27, 1937, graduated from Leningrad State University.","# Output
| id | sbj           | pred      | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-----------|-------|-------|-----|------------------|
| #0 | Olga Bondareva | was born  | -     | on    | April 27, 1937     |
| #1 | Olga Bondareva | graduated | -     | from  | Leningrad State University |","# Output
| id | sbj            | pred      | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|----------------|-----------|-------|-------|-----|------------------|
| #0 | Olga Bondareva | was born   | -     | on    | -   | April 27, 1937   |
| #1 | Olga Bondareva | graduated  | -     | from  | -   | Leningrad State University |","# Output
| id | sbj           | pred      | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-----------|-------|-------|-----|------------------|
| #0 | Olga Bondareva | was born  | -     | on    | April 27, 1937     |
| #1 | Olga Bondareva | graduated | -     | from  | Leningrad State University |"
reference0,45,"Nie Haisheng is from the People's Republic of China, he was born in Zaoyang, Hubei.","| id | sbj         | pred     | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|----------|-------|-------|-----|------------------|
| #0 | Nie Haisheng | is from  | -     | the People's Republic of China | - | - |
| #1 | Nie Haisheng | was born | -     | in Zaoyang, Hubei | - | - |","| id | sbj         | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|------------|-------|-------|-----|------------------|
| #0 | Nie Haisheng | is from    | -     | the People's Republic of China | - | - |
| #1 | Nie Haisheng | was born   | -     | in Zaoyang, Hubei | - | - |","| id | sbj         | pred   | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|--------|-------|-------|-----|------------------|
| #0 | Nie Haisheng | is from | the People's Republic of China | - | - | - |
| #1 | Nie Haisheng | was born | in Zaoyang, Hubei | - | - | - |"
reference0,46,Piotr Hallmann is 175.26 cm tall and weighs 70.308 kg.,"| id | sbj           | pred      | obj_d    | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-----------|----------|-------|-----|------------------|
| #0 | Piotr Hallmann | is tall   | 175.26 cm | -     | -   | -                |
| #1 | Piotr Hallmann | weighs    | 70.308 kg | -     | -   | -                |","| id | sbj           | pred  | obj_d    | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-------|----------|-------|-----|------------------|
| #0 | Piotr Hallmann | is    | 175.26 cm | tall  | -   | -                |
| #1 | Piotr Hallmann | weighs | 70.308 kg | -     | -   | -                |","| id | sbj           | pred     | obj_d     | obj_i | sig | adv/cl/comp/sent |
|----|---------------|----------|-----------|-------|-----|------------------|
| #0 | Piotr Hallmann | is tall  | 175.26 cm | -     | -   | -                |
| #1 | Piotr Hallmann | weighs   | 70.308 kg | -     | -   | -                |"
reference0,47,La Crosse is a city in La Crosse County in the U.S. state of Wisconsin.,"| id | sbj       | pred | obj_d | obj_i | sig | adv/cl/comp/sent         |
|----|-----------|------|-------|-------|-----|--------------------------|
| #0 | La Crosse | is   | a city| -     | in  | La Crosse County         |
| #1 | La Crosse County | is in | the U.S. state of Wisconsin | - | - | - |","| id | sbj       | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------|-------|-------|-----|------------------|
| #0 | La Crosse | is   | a city | -     | in  | La Crosse County |
| #1 | La Crosse County | is in | the U.S. state of Wisconsin | - | - | - |","| id | sbj       | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------|-------|-------|-----|------------------|
| #0 | La Crosse | is   | a city | -     | in  | La Crosse County |
| #1 | La Crosse County | is in | the U.S. state of Wisconsin | - | - | - |"
reference0,48,Brian Kelly produced an instrumental album titled Expect A Miracle.,"# Output
| id | sbj       | pred     | obj_d                  | obj_i | sig | adv/cl/comp/sent |
|----|-----------|----------|------------------------|-------|-----|-----------------|
| #0 | Brian Kelly | produced | an instrumental album  | -     | -   | -               |
| #1 | an instrumental album | is titled | Expect A Miracle | -   | -   | -               |","# Output
| id | sbj       | pred    | obj_d                 | obj_i | sig | adv/cl/comp/sent |
|----|-----------|---------|-----------------------|-------|-----|------------------|
| #0 | Brian Kelly | produced | an instrumental album | -     | -   | -                |
| #1 | an instrumental album | is titled | Expect A Miracle | -   | -   | -                |","# Output
| id | sbj       | pred    | obj_d                    | obj_i | sig | adv/cl/comp/sent |
|----|-----------|---------|--------------------------|-------|-----|------------------|
| #0 | Brian Kelly | produced | an instrumental album | -     | -   | -                |
| #1 | an instrumental album | is titled | Expect A Miracle | -     | -   | -                |"
