origin,id,txt,Ext1,Ext2,Ext3
pkuwriter.txt,160,the united kingdom is populated by the democratic party.,"| id | sbj             | pred        | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-------------|-------|-------|-----|------------------|
| #0 | the united kingdom | is populated by | the democratic party | -   | -   | -                |","| id | sbj             | pred      | obj_d             | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-----------|-------------------|-------|-----|------------------|
| #0 | the united kingdom | is populated by | the democratic party | -     | -   | -                |","| id | sbj             | pred     | obj_d              | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|----------|--------------------|-------|-----|------------------|
| #0 | the united kingdom | is populated by | the democratic party | -     | -   | -                |"
pkuwriter.txt,161,carl a. wirtanen discovered (29075) 1950 da.,"| id | sbj             | pred      | obj_d        | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-----------|--------------|-------|-----|------------------|
| #0 | carl a. wirtanen | discovered | (29075) 1950 da | -     | -   | -                |","| id | sbj            | pred      | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|----------------|-----------|-------------|-------|-----|------------------|
| #0 | carl a. wirtanen | discovered | (29075) 1950 da | -     | -   | -                |","| id | sbj            | pred      | obj_d         | obj_i | sig | adv/cl/comp/sent |
|----|----------------|-----------|---------------|-------|-----|------------------|
| #0 | carl a. wirtanen | discovered | (29075) 1950 da | -     | -   | -                |"
pkuwriter.txt,162,the birth date is called the 1923 oaa907 xc.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the birth date | is called | the 1923 oaa907 xc | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the birth date | is called | the 1923 oaa907 xc | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the birth date | is called | the 1923 oaa907 xc | - | - | - |"
pkuwriter.txt,163,the apoapsis of 101 helena is 441092000. 0 (kilometres).,"| id | sbj          | pred        | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------------|-------------|-------|-----|-----------------|
| #0 | the apoapsis | is          | 441092000.0 | -     | of  | 101 Helena      |
| #1 | the apoapsis | is measured | in kilometres | -   | -   | -               |","| id | sbj           | pred      | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-----------|------------|-------|-----|------------------|
| #0 | the apoapsis  | is         | 441092000.0 | -     | in  | kilometres      |
| #1 | 101 helena    | has apoapsis | the apoapsis | -     | -   | -                |","| id | sbj           | pred        | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-------------|-------------|-------|-----|------------------|
| #0 | the apoapsis  | is          | 441092000.0 | -     | in  | kilometres       |
| #1 | 101 helena    | has apoapsis| the apoapsis| -     | -   | -                |"
pkuwriter.txt,164,the purple heart region of the comics was commander by the purple heart.,"| id | sbj              | pred      | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------------|-----------|-------|-------|-----|------------------|
| #0 | the purple heart | commanded | -     | the purple heart region of the comics | -   | -                |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the purple heart region of the comics | was commanded | - | by the purple heart | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the purple heart region of the comics | was commanded | - | by the purple heart | - | - |"
pkuwriter.txt,165,"the alma mater of the technical institute, kaduna is technical institute, kaduna.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the alma mater of the technical institute, Kaduna | is | Technical Institute, Kaduna | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the alma mater of the technical institute, Kaduna | is | Technical Institute, Kaduna | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the alma mater of the technical institute, Kaduna | is | Technical Institute, Kaduna | - | - | - |"
pkuwriter.txt,166,the apollo 12 is in london.,"| id | sbj        | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------|------|-------|-------|-----|------------------|
| #0 | the apollo 12 | is   | -     | in    | London |                  |","| id | sbj        | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------|------|-------|-------|-----|------------------|
| #0 | the apollo 12 | is   | -     | in    | London |                  |","| id | sbj        | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------|------|-------|-------|-----|------------------|
| #0 | the apollo 12 | is   | -     | in London | -   | -                |"
pkuwriter.txt,167,amar osim has been manager of a c cesena.,"| id | sbj       | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------------|-------|-------|-----|------------------|
| #0 | amar osim | has been   | manager | of a c cesena | -   | -                |","| id | sbj       | pred        | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------|-------------|-------|-------|-----|------------------|
| #0 | amar osim | has been    | manager | of a c cesena | -   | -                |","| id | sbj       | pred      | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----------|-----------|-------|-------|-----|-----------------|
| #0 | amar osim | has been   | manager | of a c cesena | -   | -               |"
pkuwriter.txt,168,"the leader of tampere, finland is called the peoples city.","| id | sbj                 | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|---------------------|------|-------|-------|-----|-----------------|
| #0 | the leader of tampere | is called | the peoples city | -   | -   | -               |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the leader of Tampere, Finland | is called | the peoples city | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the leader of Tampere, Finland | is called | the peoples city | - | - | - |"
pkuwriter.txt,169,jens hartel plays for fc dinamo batumi.,"| id | sbj       | pred  | obj_d           | obj_i | sig | adv/cl/comp/sent |
|----|-----------|-------|-----------------|-------|-----|-----------------|
| #0 | Jens Hartel | plays | -               | for FC Dinamo Batumi | -   | -               |","| id | sbj        | pred | obj_d           | obj_i | sig | adv/cl/comp/sent |
|----|------------|------|-----------------|-------|-----|------------------|
| #0 | Jens Hartel | plays for | FC Dinamo Batumi | -     | -   | -                |","# Output
| id | sbj         | pred  | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-------|------------------|-------|-----|------------------|
| #0 | Jens Hartel | plays | for FC Dinamo Batumi | -     | -   | -                |"
pkuwriter.txt,170,ace wilder was contracted with warner music group and started as a solo singer.,"| id | sbj         | pred            | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-----------------|-------|-------|-----|------------------|
| #0 | Ace Wilder  | was contracted  | -     | with Warner Music Group | -   | -                |
| #1 | Ace Wilder  | started         | as a solo singer | -   | -   | -                |","| id | sbj        | pred          | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|------------|---------------|----------------------|-------|-----|------------------|
| #0 | ace wilder | was contracted| -                    | with  | -   | -                |
| #1 | ace wilder | started       | as a solo singer     | -     | -   | -                |
| #2 | warner music group | contracted | ace wilder      | -     | -   | -                |","| id | sbj         | pred          | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-------------|---------------|-------|-------|-----|------------------|
| #0 | ace wilder  | was contracted | -     | with warner music group | -   | -                |
| #1 | ace wilder  | started        | as a solo singer | - | -   | -                |"
pkuwriter.txt,171,alfredo zitarrosa started as a solo singer and he belongs to grenre.,"| id | sbj             | pred     | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|----------|------------|-------|-----|------------------|
| #0 | alfredo zitarrosa | started  | as a solo singer | -     | -   | -                |
| #1 | alfredo zitarrosa | belongs to | grenre     | -     | -   | -                |","| id | sbj             | pred     | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|----------|------------|-------|-----|------------------|
| #0 | alfredo zitarrosa | started  | as a solo singer | -     | -   | -                |
| #1 | alfredo zitarrosa | belongs to | grenre     | -     | -   | -                |","| id | sbj             | pred      | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-----------|-------------|-------|-----|------------------|
| #0 | alfredo zitarrosa | started   | as a solo singer | -     | -   | -                |
| #1 | alfredo zitarrosa | belongs to | grenre      | -     | -   | -                |"
pkuwriter.txt,172,anders osborne belongs to the genre rhythm and blues and was contracted with rabadash records.,"| id | sbj           | pred        | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-------------|------------------|-------|-----|------------------|
| #0 | anders osborne | belongs to  | the genre        | -     | -   | -                |
| #1 | the genre      | is          | rhythm and blues | -     | -   | -                |
| #2 | anders osborne | was contracted | -              | with rabadash records | - | - |","| id | sbj           | pred       | obj_d         | obj_i | sig | adv/cl/comp/sent |
|----|---------------|------------|---------------|-------|-----|------------------|
| #0 | anders osborne | belongs to | the genre     | -     | -   | -                |
| #1 | the genre      | is         | rhythm and blues | -   | -   | -                |
| #2 | anders osborne | was contracted | -          | with rabadash records | - | - |","| id | sbj           | pred        | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-------------|------------------|-------|-----|------------------|
| #0 | anders osborne | belongs to  | the genre        | -     | -   | -                |
| #1 | the genre      | is          | rhythm and blues | -     | -   | -                |
| #2 | anders osborne | was contracted | -              | with rabadash records | - | - |"
pkuwriter.txt,173,"james craig watson, who died of peritonitis, discovered 101 helena.","| id | sbj                | pred        | obj_d    | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|-------------|----------|-------|-----|-----------------|
| #0 | james craig watson | discovered  | 101 helena | -   | -   | -               |
| #1 | james craig watson | died        | -        | of   | peritonitis        |","| id | sbj                | pred        | obj_d    | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|-------------|----------|-------|-----|-----------------|
| #0 | james craig watson | discovered  | 101 helena | -     | -   | -               |
| #1 | james craig watson | died        | -        | of    | -   | peritonitis     |","| id | sbj                | pred         | obj_d    | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|--------------|----------|-------|-----|------------------|
| #0 | James Craig Watson | discovered   | 101 Helena | -     | -   | -                |
| #1 | James Craig Watson | died         | -        | of    | from | peritonitis      |"
pkuwriter.txt,174,"james craig watson, who died of peritonitis, discovered 103 hera.","| id | sbj                | pred      | obj_d  | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|-----------|--------|-------|-----|-----------------|
| #0 | james craig watson | died      | -      | of    | peritonitis |
| #1 | james craig watson | discovered| 103 hera | -    | -   | -               |","| id | sbj                | pred        | obj_d  | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|-------------|--------|-------|-----|------------------|
| #0 | james craig watson | discovered  | 103 hera | -     | -   | -                |
| #1 | james craig watson | died        | -      | of    | peritonitis        |","| id | sbj                | pred      | obj_d  | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|-----------|--------|-------|-----|-----------------|
| #0 | james craig watson | died      | -      | of    | peritonitis       |
| #1 | james craig watson | discovered| 103 hera | -    | -   | -               |
| #2 | james craig watson | who       | -      | -     | -   | #0              |"
pkuwriter.txt,175,"the epoch of 110 lydia, of which the orbital period is 142603000. 0, is 2006-12-31.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 110 Lydia | is | 2006-12-31 | - | - | - |
| #1 | the orbital period of 110 Lydia | is | 142603000.0 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 110 Lydia | is | 2006-12-31 | - | - | - |
| #1 | the orbital period of 110 Lydia | is | 142603000.0 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 110 Lydia | is | 2006-12-31 | - | - | - |
| #1 | 110 Lydia | has orbital period | 142603000.0 | - | - | - |"
pkuwriter.txt,176,the aida cruises operated for aida cruises is the national assembly.,"| id | sbj         | pred     | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|-------------|----------|------------------|-------|-----|------------------|
| #0 | the aida cruises | operated | for aida cruises | -     | -   | -                |
| #1 | the aida cruises | is       | the national assembly | -     | -   | -                |","| id | sbj          | pred     | obj_d                 | obj_i | sig | adv/cl/comp/sent |
|----|--------------|----------|-----------------------|-------|-----|------------------|
| #0 | the aida cruises | operated | for aida cruises      | -     | -   | -                |
| #1 | the aida cruises | is       | the national assembly | -     | -   | -                |","| id | sbj         | pred     | obj_d             | obj_i | sig | adv/cl/comp/sent |
|----|-------------|----------|-------------------|-------|-----|------------------|
| #0 | the aida cruises | is operated for | aida cruises | -     | -   | -                |
| #1 | the aida cruises | is | the national assembly | -     | -   | -                |"
pkuwriter.txt,177,the parent company of airbus group is airbus group.,"| id | sbj               | pred | obj_d        | obj_i | sig | adv/cl/comp/sent |
|----|-------------------|------|--------------|-------|-----|-----------------|
| #0 | airbus group      | has  | parent company | -     | -   | -               |
| #1 | parent company of airbus group | is   | airbus group | -     | -   | -               |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | airbus group | has parent company | airbus group | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | airbus group | has parent company | airbus group | - | - | - |"
pkuwriter.txt,178,"the final flight of atlas ii is 1998-03-16, and the atlas ii ' s diameter is 3. 04 m.","| id | sbj         | pred       | obj_d          | obj_i | sig | adv/cl/comp/sent       |
|----|-------------|------------|----------------|-------|-----|------------------------|
| #0 | the final flight of atlas ii | is | 1998-03-16   | -     | -   | -                      |
| #1 | the atlas ii | has | a diameter       | -     | of  | 3.04 m                     |","| id | sbj          | pred        | obj_d     | obj_i | sig | adv/cl/comp/sent       |
|----|--------------|-------------|-----------|-------|-----|------------------------|
| #0 | the final flight of atlas ii | is        | 1998-03-16 | -     | -   | -                      |
| #1 | the atlas ii  | has diameter | 3.04 m    | -     | -   | -                      |","| id | sbj         | pred       | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|-------------|------------|-------------|-------|-----|------------------|
| #0 | the final flight of atlas ii | is | 1998-03-16 | -     | -   | -                |
| #1 | the atlas ii | has | a diameter | -     | of  | 3.04 m              |"
pkuwriter.txt,179,"adam koc battels polish – soviet war commanded by leon trotsky, which is part of military conflict russian civil war.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | adam koc | battles | - | in | - | polish – soviet war |
| #1 | leon trotsky | commanded | - | - | in | polish – soviet war |
| #2 | polish – soviet war | is part of | military conflict | - | - | russian civil war |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | adam koc | battles | - | in | - | Polish – Soviet War |
| #1 | Polish – Soviet War | is part of | military conflict | - | - | Russian Civil War |
| #2 | Leon Trotsky | commanded | - | in | - | Polish – Soviet War |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | adam koc | battles | - | in | - | Polish – Soviet War |
| #1 | leon trotsky | commanded | - | in | - | Polish – Soviet War |
| #2 | Polish – Soviet War | is part of | - | - | - | Russian Civil War |"
pkuwriter.txt,180,the alma mater of airport is radboud university nijmegen.,"| id | sbj       | pred       | obj_d                         | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------------|-------------------------------|-------|-----|------------------|
| #0 | airport   | has alma mater | Radboud University Nijmegen | -     | -   | -                |","| id | sbj       | pred         | obj_d                        | obj_i | sig | adv/cl/comp/sent |
|----|-----------|--------------|------------------------------|-------|-----|------------------|
| #0 | airport   | has alma mater | Radboud University Nijmegen |       |     |                  |","| id | sbj   | pred         | obj_d                        | obj_i | sig | adv/cl/comp/sent |
|----|-------|--------------|------------------------------|-------|-----|------------------|
| #0 | alma mater of airport | is | Radboud University Nijmegen | -     | -   | -                |"
pkuwriter.txt,181,the leader of new york city is staten island where the commander is located.,"| id | sbj                | pred | obj_d          | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------|----------------|-------|-----|------------------|
| #0 | the leader of new york city | is   | Staten Island | -     | -   | -                |
| #1 | Staten Island      | is located | -              | -     | where | the commander is located |","| id | sbj                | pred | obj_d         | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------|---------------|-------|-----|-----------------|
| #0 | the leader         | is   | Staten Island | of    | New York City     |
| #1 | the commander      | is located | -         | in    | Staten Island    |","| id | sbj                | pred | obj_d          | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------|----------------|-------|-----|------------------|
| #0 | the leader of      | is   | Staten Island  | -     | -   | -                |
| #1 | New York City      | has  | the leader     | -     | -   | -                |
| #2 | Staten Island      | is   | where the commander is located | - | - | - |
| #3 | the commander      | is located | -     | in   | Staten Island            |"
pkuwriter.txt,182,the nationality of the england is england national and the country is the creator of writtenwork.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the nationality of England | is | England national | - | - | - |
| #1 | the country | is the creator of | written work | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the nationality of England | is | England national | - | - | - |
| #1 | the country | is the creator of | written work | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the nationality of England | is | England national | - | - | - |
| #1 | the country | is the creator of | written work | - | - | - |"
pkuwriter.txt,183,"the epoch of 109 felicitas, of which the mass is 7. 5 (kilograms), is 2006-12-31. the orbital period of it is 139705000. 0.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 109 felicitas | is | 2006-12-31 | - | - | - |
| #1 | the mass of the epoch of 109 felicitas | is | 7.5 kilograms | - | - | - |
| #2 | the orbital period of the epoch of 109 felicitas | is | 139705000.0 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 109 felicitas | is | 2006-12-31 | - | - | - |
| #1 | the mass of the epoch of 109 felicitas | is | 7.5 kilograms | - | - | - |
| #2 | the orbital period of the epoch of 109 felicitas | is | 139705000.0 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 109 felicitas | is | 2006-12-31 | - | - | - |
| #1 | the mass of the epoch of 109 felicitas | is | 7.5 kilograms | - | - | - |
| #2 | the orbital period of the epoch of 109 felicitas | is | 139705000.0 | - | - | - |"
pkuwriter.txt,184,"the epoch of 110 lydia, of which the mass is 6. 7 (kilograms), is 2006-12-31 and the periapsis of it is 377016000000. 0.","| id | sbj          | pred        | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------------|------------------|-------|-----|------------------|
| #0 | 110 Lydia    | has epoch   | 2006-12-31       | -     | -   | -                |
| #1 | 110 Lydia    | has mass    | 6.7 kilograms    | -     | -   | -                |
| #2 | 110 Lydia    | has periapsis | 377016000000.0 | -     | -   | -                |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 110 lydia | is | 2006-12-31 | - | - | - |
| #1 | the mass of the epoch of 110 lydia | is | 6.7 kilograms | - | - | - |
| #2 | the periapsis of the epoch of 110 lydia | is | 377016000000.0 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the epoch of 110 lydia | is | 2006-12-31 | - | - | - |
| #1 | the mass of the epoch of 110 lydia | is | 6.7 kilograms | - | - | - |
| #2 | the periapsis of the epoch of 110 lydia | is | 377016000000.0 | - | - | - |"
pkuwriter.txt,185,aleksandra kovač was associated with bebi dol and k2 (kovač sisters duo). his work belongs to the genre pop music.,"| id | sbj              | pred         | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------------|--------------|-------|-------|-----|------------------|
| #0 | aleksandra kovač | was associated with | bebi dol | -   | -   | -                |
| #1 | aleksandra kovač | was associated with | k2       | -   | -   | -                |
| #2 | k2               | is            | kovač sisters duo | -   | -   | -                |
| #3 | his work         | belongs to    | the genre | -   | -   | -                |
| #4 | the genre        | is            | pop music | -   | -   | -                |","| id | sbj                | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------------|-------|-------|-----|------------------|
| #0 | aleksandra kovač   | was associated with | bebi dol | -   | -   | -                |
| #1 | aleksandra kovač   | was associated with | k2       | -   | -   | -                |
| #2 | k2                 | is          | kovač sisters duo | -   | -   | -                |
| #3 | his work           | belongs to  | the genre | -   | -   | -                |
| #4 | the genre          | is          | pop music | -   | -   | -                |","| id | sbj              | pred        | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------------------|-------------|-------|-------|-----|------------------|
| #0 | aleksandra kovač | was associated with | bebi dol | - | - | - |
| #1 | aleksandra kovač | was associated with | k2 | - | - | - |
| #2 | k2               | is          | kovač sisters duo | - | - | - |
| #3 | his work         | belongs to  | the genre pop music | - | - | - |"
pkuwriter.txt,186,arist belongs to the genre rhythm and blues and was associated with k2 (kovač sisters duo) and kristina kovač.,"| id | sbj      | pred        | obj_d                  | obj_i | sig | adv/cl/comp/sent |
|----|----------|-------------|------------------------|-------|-----|------------------|
| #0 | arist    | belongs to  | the genre rhythm and blues | -     | -   | -                |
| #1 | arist    | was associated with | k2 (kovač sisters duo) | -     | -   | -                |
| #2 | arist    | was associated with | kristina kovač       | -     | -   | -                |
| #3 | k2       | is          | kovač sisters duo       | -     | -   | -                |","| id | sbj   | pred        | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|-------|-------------|----------------------|-------|-----|------------------|
| #0 | arist | belongs to  | the genre rhythm and blues | -     | -   | -                |
| #1 | arist | was associated with | k2 (kovač sisters duo) | -     | -   | -                |
| #2 | arist | was associated with | kristina kovač       | -     | -   | -                |
| #3 | k2    | is          | kovač sisters duo     | -     | -   | -                |","| id | sbj   | pred       | obj_d                  | obj_i | sig | adv/cl/comp/sent |
|----|-------|------------|------------------------|-------|-----|------------------|
| #0 | arist | belongs to | the genre rhythm and blues | -     | -   | -                |
| #1 | arist | was associated with | k2 (kovač sisters duo) | -     | -   | -                |
| #2 | arist | was associated with | kristina kovač         | -     | -   | -                |
| #3 | k2    | is         | kovač sisters duo       | -     | -   | -                |"
pkuwriter.txt,187,"alex day belongs to the genre synthpop, which originated from pop music and disco.","| id | sbj       | pred         | obj_d    | obj_i | sig   | adv/cl/comp/sent |
|----|-----------|--------------|----------|-------|-------|------------------|
| #0 | alex day  | belongs to   | synthpop | -     | -     | -                |
| #1 | synthpop  | originated from | -     | -     | -     | pop music and disco |","| id | sbj      | pred            | obj_d    | obj_i | sig      | adv/cl/comp/sent         |
|----|----------|-----------------|----------|-------|----------|--------------------------|
| #0 | alex day | belongs to      | -        | the genre synthpop | -        | -                        |
| #1 | synthpop | originated from | pop music | -     | and      | disco                    |","| id | sbj      | pred     | obj_d   | obj_i | sig | adv/cl/comp/sent |
|----|----------|----------|---------|-------|-----|------------------|
| #0 | alex day | belongs  | -       | to the genre synthpop | - | - |
| #1 | synthpop | originated from | pop music and disco | - | - | - |"
pkuwriter.txt,188,the capital of the country is rome and it has a local count of science.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |","| id | sbj  | pred  | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|------|-------|-------|-------|-----|------------------|
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |"
pkuwriter.txt,189,the capital of the country is rome and it has a local count of science.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the capital of the country | is | Rome | - | - | - |
| #1 | Rome | has | a local count | of science | - | - |"
pkuwriter.txt,190,the owner of illinois is the aida cruises.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the owner of illinois | is | the aida cruises | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the owner of Illinois | is | the Aida Cruises | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the owner of illinois | is | the aida cruises | - | - | - |"
pkuwriter.txt,191,rolando maran plays for sv werder bremen.,"| id | sbj          | pred  | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------|------------------|-------|-----|------------------|
| #0 | rolando maran | plays | -                | for sv werder bremen | -   | -                |","| id | sbj          | pred  | obj_d            | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------|------------------|-------|-----|------------------|
| #0 | rolando maran | plays | -                | for sv werder bremen | -   | -                |","| id | sbj          | pred | obj_d           | obj_i | sig | adv/cl/comp/sent |
|----|--------------|------|-----------------|-------|-----|------------------|
| #0 | rolando maran | plays | - | for sv werder bremen | - | - |"
pkuwriter.txt,192,akeem ayers used to play for st. louis rams. he was the 2-round number-39 draftfick.,"| id | sbj         | pred       | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|-------------|------------|----------------------|-------|-----|------------------|
| #0 | Akeem Ayers | used to play | -                  | for St. Louis Rams | -   | -                |
| #1 | Akeem Ayers | was         | the 2-round number-39 draft pick | -     | -   | -                |","| id | sbj         | pred        | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-------------|----------------------|-------|-----|-----------------|
| #0 | Akeem Ayers | used to play| -                    | for St. Louis Rams | -   | -               |
| #1 | Akeem Ayers | was         | the 2-round number-39 draft pick | -   | -   | -               |","| id | sbj         | pred        | obj_d               | obj_i | sig | adv/cl/comp/sent |
|----|-------------|-------------|---------------------|-------|-----|------------------|
| #0 | Akeem Ayers | used to play| -                   | for St. Louis Rams | -   | -                |
| #1 | Akeem Ayers | was         | the 2-round number-39 draft pick | -   | -   | -                |"
pkuwriter.txt,193,michele marcolini plays for accrington stanley f. c..,"| id | sbj             | pred  | obj_d                         | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-------|-------------------------------|-------|-----|-----------------|
| #0 | Michele Marcolini | plays | -                             | for   | Accrington Stanley F. C. | - |","| id | sbj             | pred  | obj_d                        | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-------|------------------------------|-------|-----|------------------|
| #0 | Michele Marcolini | plays | -                            | for   | Accrington Stanley F. C. | - |","| id | sbj             | pred  | obj_d                        | obj_i | sig | adv/cl/comp/sent |
|----|-----------------|-------|------------------------------|-------|-----|-----------------|
| #0 | Michele Marcolini | plays | for Accrington Stanley F. C. |       |     |                 |"
